uscd,timestamp,temp,humidity
0,2021-04-20 05:59:02,22.0,70.0
1,2021-04-20 05:59:04,22.0,70.0
0,2021-04-20 06:00:02,22.0,70.0
1,2021-04-20 06:00:04,22.0,70.0
0,2021-04-20 06:01:02,22.0,70.0
1,2021-04-20 06:01:04,22.0,70.0
0,2021-04-20 06:02:02,22.0,70.0
1,2021-04-20 06:02:04,22.0,70.0
0,2021-04-20 06:03:02,22.0,70.0
1,2021-04-20 06:03:04,22.0,70.0
0,2021-04-20 06:04:02,22.0,70.0
1,2021-04-20 06:04:04,22.0,70.0
0,2021-04-20 06:05:02,22.0,70.0
1,2021-04-20 06:05:04,22.0,70.0
0,2021-04-20 06:06:02,22.0,70.0
1,2021-04-20 06:06:04,22.0,70.0
0,2021-04-20 06:07:02,22.0,70.0
1,2021-04-20 06:07:04,22.0,70.0
0,2021-04-20 06:08:02,22.0,70.0
1,2021-04-20 06:08:04,22.0,70.0
0,2021-04-20 06:09:02,22.0,70.0
1,2021-04-20 06:09:04,22.0,70.0
0,2021-04-20 06:10:02,22.0,70.0
1,2021-04-20 06:10:04,22.0,70.0
0,2021-04-20 06:11:02,22.0,70.0
1,2021-04-20 06:11:04,22.0,70.0
0,2021-04-20 06:12:02,22.0,70.0
1,2021-04-20 06:12:04,22.0,70.0
0,2021-04-20 06:13:02,22.0,70.0
1,2021-04-20 06:13:04,22.0,70.0
0,2021-04-20 06:14:02,22.0,70.0
1,2021-04-20 06:14:04,22.0,70.0
0,2021-04-20 06:15:02,22.0,70.0
1,2021-04-20 06:15:04,22.0,70.0
0,2021-04-20 06:16:02,22.0,70.0
1,2021-04-20 06:16:04,22.0,70.0
0,2021-04-20 06:17:02,22.0,70.0
1,2021-04-20 06:17:04,22.0,70.0
0,2021-04-20 06:18:02,22.0,70.0
1,2021-04-20 06:18:04,22.0,70.0
0,2021-04-20 06:19:02,22.0,70.0
1,2021-04-20 06:19:04,22.0,70.0
0,2021-04-20 06:20:02,22.0,70.0
1,2021-04-20 06:20:04,22.0,70.0
0,2021-04-20 06:21:02,22.0,70.0
1,2021-04-20 06:21:04,22.0,70.0
0,2021-04-20 06:22:02,22.0,70.0
1,2021-04-20 06:22:04,22.0,70.0
0,2021-04-20 06:23:02,22.0,70.0
1,2021-04-20 06:23:04,22.0,70.0
0,2021-04-20 06:24:02,22.0,70.0
1,2021-04-20 06:24:04,22.0,70.0
0,2021-04-20 06:25:02,22.0,70.0
1,2021-04-20 06:25:04,22.0,70.0
0,2021-04-20 06:26:02,22.0,70.0
1,2021-04-20 06:26:04,22.0,70.0
0,2021-04-20 06:27:02,22.0,70.0
1,2021-04-20 06:27:04,22.0,70.0
0,2021-04-20 06:28:02,22.0,70.0
1,2021-04-20 06:28:04,22.0,70.0
0,2021-04-20 06:29:02,22.0,70.0
1,2021-04-20 06:29:04,22.0,70.0
0,2021-04-20 06:30:02,22.0,70.0
1,2021-04-20 06:30:04,22.0,70.0
0,2021-04-20 06:31:02,22.0,70.0
1,2021-04-20 06:31:04,22.0,70.0
0,2021-04-20 06:32:02,22.0,70.0
1,2021-04-20 06:32:04,22.0,70.0
0,2021-04-20 06:33:02,22.0,70.0
1,2021-04-20 06:33:04,22.0,70.0
0,2021-04-20 06:34:02,22.0,70.0
1,2021-04-20 06:34:04,22.0,70.0
0,2021-04-20 06:35:02,22.0,70.0
1,2021-04-20 06:35:05,22.0,70.0
0,2021-04-20 06:36:02,22.0,70.0
1,2021-04-20 06:36:04,22.0,70.0
0,2021-04-20 06:37:02,22.0,70.0
1,2021-04-20 06:37:04,22.0,70.0
0,2021-04-20 06:38:02,22.0,70.0
1,2021-04-20 06:38:04,22.0,70.0
0,2021-04-20 06:39:02,22.0,70.0
1,2021-04-20 06:39:04,22.0,70.0
0,2021-04-20 06:40:02,22.0,70.0
1,2021-04-20 06:40:04,22.0,70.0
0,2021-04-20 06:41:02,22.0,70.0
1,2021-04-20 06:41:04,22.0,70.0
0,2021-04-20 06:42:02,22.0,70.0
1,2021-04-20 06:42:04,22.0,70.0
0,2021-04-20 06:43:02,22.0,70.0
1,2021-04-20 06:43:04,22.0,70.0
0,2021-04-20 06:44:02,22.0,70.0
1,2021-04-20 06:44:04,22.0,70.0
0,2021-04-20 06:45:02,22.0,70.0
1,2021-04-20 06:45:04,22.0,70.0
0,2021-04-20 06:46:02,22.0,70.0
1,2021-04-20 06:46:04,22.0,70.0
0,2021-04-20 06:47:02,22.0,70.0
1,2021-04-20 06:47:04,22.0,70.0
0,2021-04-20 06:48:02,22.0,70.0
1,2021-04-20 06:48:04,22.0,70.0
0,2021-04-20 06:49:02,22.0,70.0
1,2021-04-20 06:49:04,22.0,70.0
0,2021-04-20 06:50:02,22.0,70.0
1,2021-04-20 06:50:04,22.0,70.0
0,2021-04-20 06:51:02,22.0,70.0
1,2021-04-20 06:51:04,22.0,70.0
0,2021-04-20 06:52:02,22.0,70.0
1,2021-04-20 06:52:04,22.0,70.0
0,2021-04-20 06:53:02,22.0,70.0
1,2021-04-20 06:53:04,22.0,70.0
0,2021-04-20 06:54:02,22.0,70.0
1,2021-04-20 06:54:04,22.0,70.0
0,2021-04-20 06:55:02,22.0,70.0
1,2021-04-20 06:55:04,22.0,70.0
0,2021-04-20 06:56:02,22.0,70.0
1,2021-04-20 06:56:04,22.0,70.0
0,2021-04-20 06:57:02,22.0,70.0
1,2021-04-20 06:57:04,22.0,70.0
0,2021-04-20 06:58:02,22.0,70.0
1,2021-04-20 06:58:04,22.0,70.0
0,2021-04-20 06:59:02,22.0,70.0
1,2021-04-20 06:59:04,22.0,70.0
0,2021-04-20 07:00:02,22.0,70.0
1,2021-04-20 07:00:04,22.0,70.0
0,2021-04-20 07:01:02,22.0,70.0
1,2021-04-20 07:01:04,22.0,70.0
0,2021-04-20 07:02:02,22.0,70.0
1,2021-04-20 07:02:04,22.0,70.0
0,2021-04-20 07:03:02,22.0,70.0
1,2021-04-20 07:03:05,22.0,70.0
0,2021-04-20 07:04:02,22.0,70.0
1,2021-04-20 07:04:04,22.0,70.0
0,2021-04-20 07:05:02,22.0,70.0
1,2021-04-20 07:05:04,22.0,70.0
0,2021-04-20 07:06:02,22.0,70.0
1,2021-04-20 07:06:04,22.0,70.0
0,2021-04-20 07:07:02,22.0,70.0
1,2021-04-20 07:07:04,22.0,70.0
0,2021-04-20 07:08:02,22.0,70.0
1,2021-04-20 07:08:04,22.0,70.0
0,2021-04-20 07:09:02,22.0,70.0
1,2021-04-20 07:09:04,22.0,70.0
0,2021-04-20 07:10:01,22.0,70.0
1,2021-04-20 07:10:04,22.0,70.0
0,2021-04-20 07:11:02,22.0,70.0
1,2021-04-20 07:11:04,22.0,70.0
0,2021-04-20 07:12:02,22.0,70.0
1,2021-04-20 07:12:04,22.0,70.0
0,2021-04-20 07:13:02,22.0,70.0
1,2021-04-20 07:13:04,22.0,70.0
0,2021-04-20 07:14:02,22.0,70.0
1,2021-04-20 07:14:04,22.0,70.0
0,2021-04-20 07:15:02,22.0,70.0
1,2021-04-20 07:15:04,22.0,70.0
0,2021-04-20 07:16:02,22.0,70.0
1,2021-04-20 07:16:04,22.0,70.0
0,2021-04-20 07:17:02,22.0,70.0
1,2021-04-20 07:17:05,22.0,70.0
0,2021-04-20 07:18:02,22.0,70.0
1,2021-04-20 07:18:04,22.0,70.0
0,2021-04-20 07:19:02,22.0,70.0
1,2021-04-20 07:19:04,22.0,70.0
0,2021-04-20 07:20:02,22.0,70.0
1,2021-04-20 07:20:04,22.0,70.0
0,2021-04-20 07:21:02,22.0,70.0
1,2021-04-20 07:21:04,22.0,70.0
0,2021-04-20 07:22:02,22.0,70.0
1,2021-04-20 07:22:04,22.0,70.0
0,2021-04-20 07:23:01,22.0,70.0
1,2021-04-20 07:23:04,22.0,70.0
0,2021-04-20 07:24:02,22.0,70.0
1,2021-04-20 07:24:04,22.0,70.0
0,2021-04-20 07:25:02,22.0,70.0
1,2021-04-20 07:25:04,22.0,70.0
0,2021-04-20 07:26:02,22.0,70.0
1,2021-04-20 07:26:04,22.0,70.0
0,2021-04-20 07:27:02,22.0,70.0
1,2021-04-20 07:27:04,22.0,70.0
0,2021-04-20 07:28:02,22.0,70.0
1,2021-04-20 07:28:04,22.0,70.0
0,2021-04-20 07:29:02,22.0,70.0
1,2021-04-20 07:29:04,22.0,70.0
0,2021-04-20 07:30:02,22.0,70.0
1,2021-04-20 07:30:04,22.0,70.0
0,2021-04-20 07:31:02,22.0,70.0
1,2021-04-20 07:31:04,22.0,70.0
0,2021-04-20 07:32:02,22.0,70.0
1,2021-04-20 07:32:04,22.0,70.0
0,2021-04-20 07:33:02,22.0,70.0
1,2021-04-20 07:33:04,22.0,70.0
0,2021-04-20 07:34:02,22.0,70.0
1,2021-04-20 07:34:04,22.0,70.0
0,2021-04-20 07:35:02,22.0,70.0
1,2021-04-20 07:35:05,22.0,70.0
0,2021-04-20 07:36:02,22.0,70.0
1,2021-04-20 07:36:04,22.0,70.0
0,2021-04-20 07:37:02,22.0,70.0
1,2021-04-20 07:37:04,22.0,70.0
0,2021-04-20 07:38:02,22.0,70.0
1,2021-04-20 07:38:04,22.0,70.0
0,2021-04-20 07:39:02,22.0,70.0
1,2021-04-20 07:39:04,22.0,70.0
0,2021-04-20 07:40:02,22.0,70.0
1,2021-04-20 07:40:04,22.0,70.0
0,2021-04-20 07:41:01,22.0,70.0
1,2021-04-20 07:41:04,22.0,70.0
0,2021-04-20 07:42:02,22.0,70.0
1,2021-04-20 07:42:04,22.0,70.0
0,2021-04-20 07:43:02,22.0,70.0
1,2021-04-20 07:43:04,22.0,70.0
0,2021-04-20 07:44:02,22.0,70.0
1,2021-04-20 07:44:04,22.0,70.0
0,2021-04-20 07:45:02,22.0,70.0
1,2021-04-20 07:45:04,22.0,70.0
0,2021-04-20 07:46:02,22.0,70.0
1,2021-04-20 07:46:04,22.0,70.0
0,2021-04-20 07:47:02,22.0,70.0
1,2021-04-20 07:47:04,22.0,70.0
0,2021-04-20 07:48:02,22.0,70.0
1,2021-04-20 07:48:04,22.0,70.0
0,2021-04-20 07:49:02,22.0,70.0
1,2021-04-20 07:49:04,22.0,70.0
0,2021-04-20 07:50:02,22.0,70.0
1,2021-04-20 07:50:04,22.0,70.0
0,2021-04-20 07:51:02,22.0,70.0
1,2021-04-20 07:51:04,22.0,70.0
0,2021-04-20 07:52:02,22.0,70.0
1,2021-04-20 07:52:04,22.0,70.0
0,2021-04-20 07:53:02,22.0,70.0
1,2021-04-20 07:53:04,22.0,70.0
0,2021-04-20 07:54:02,22.0,70.0
1,2021-04-20 07:54:04,22.0,70.0
0,2021-04-20 07:55:02,22.0,70.0
1,2021-04-20 07:55:04,22.0,70.0
0,2021-04-20 07:56:02,22.0,69.0
1,2021-04-20 07:56:04,22.0,69.0
0,2021-04-20 07:57:02,22.0,69.0
1,2021-04-20 07:57:04,22.0,69.0
0,2021-04-20 07:58:02,22.0,69.0
1,2021-04-20 07:58:04,22.0,69.0
0,2021-04-20 07:59:02,22.0,69.0
1,2021-04-20 07:59:04,22.0,69.0
0,2021-04-20 08:00:02,22.0,69.0
1,2021-04-20 08:00:04,22.0,69.0
0,2021-04-20 08:01:02,22.0,69.0
1,2021-04-20 08:01:04,22.0,69.0
0,2021-04-20 08:02:02,22.0,69.0
1,2021-04-20 08:02:04,22.0,69.0
0,2021-04-20 08:03:02,22.0,69.0
1,2021-04-20 08:03:04,22.0,69.0
0,2021-04-20 08:04:02,22.0,70.0
1,2021-04-20 08:04:04,22.0,70.0
0,2021-04-20 08:05:02,22.0,70.0
1,2021-04-20 08:05:04,22.0,70.0
0,2021-04-20 08:06:02,22.0,69.0
1,2021-04-20 08:06:04,22.0,69.0
0,2021-04-20 08:07:02,22.0,69.0
1,2021-04-20 08:07:04,22.0,69.0
0,2021-04-20 08:08:02,22.0,69.0
1,2021-04-20 08:08:04,22.0,69.0
0,2021-04-20 08:09:02,22.0,69.0
1,2021-04-20 08:09:04,22.0,69.0
0,2021-04-20 08:10:02,22.0,69.0
1,2021-04-20 08:10:04,22.0,69.0
0,2021-04-20 08:11:02,22.0,69.0
1,2021-04-20 08:11:04,22.0,69.0
0,2021-04-20 08:12:02,22.0,69.0
1,2021-04-20 08:12:04,22.0,69.0
0,2021-04-20 08:13:02,22.0,69.0
1,2021-04-20 08:13:04,22.0,69.0
0,2021-04-20 08:14:02,22.0,69.0
1,2021-04-20 08:14:04,22.0,69.0
0,2021-04-20 08:15:02,22.0,69.0
1,2021-04-20 08:15:04,22.0,69.0
0,2021-04-20 08:16:02,22.0,69.0
1,2021-04-20 08:16:04,22.0,69.0
0,2021-04-20 08:17:02,22.0,69.0
1,2021-04-20 08:17:04,22.0,69.0
0,2021-04-20 08:18:02,22.0,69.0
1,2021-04-20 08:18:04,22.0,69.0
0,2021-04-20 08:19:02,22.0,69.0
1,2021-04-20 08:19:04,22.0,69.0
0,2021-04-20 08:20:02,22.0,69.0
1,2021-04-20 08:20:05,22.0,69.0
0,2021-04-20 08:21:02,22.0,69.0
1,2021-04-20 08:21:04,22.0,69.0
0,2021-04-20 08:22:02,22.0,69.0
1,2021-04-20 08:22:04,22.0,69.0
0,2021-04-20 08:23:02,22.0,69.0
1,2021-04-20 08:23:04,22.0,69.0
0,2021-04-20 08:24:02,22.0,69.0
1,2021-04-20 08:24:04,22.0,69.0
0,2021-04-20 08:25:02,22.0,69.0
1,2021-04-20 08:25:04,22.0,69.0
0,2021-04-20 08:26:02,22.0,69.0
1,2021-04-20 08:26:04,22.0,69.0
0,2021-04-20 08:27:02,22.0,69.0
1,2021-04-20 08:27:04,22.0,69.0
0,2021-04-20 08:28:02,22.0,69.0
1,2021-04-20 08:28:04,22.0,69.0
0,2021-04-20 08:29:02,22.0,69.0
1,2021-04-20 08:29:04,22.0,69.0
0,2021-04-20 08:30:02,22.0,69.0
1,2021-04-20 08:30:04,22.0,69.0
0,2021-04-20 08:31:02,22.0,69.0
1,2021-04-20 08:31:04,22.0,69.0
0,2021-04-20 08:32:02,22.0,69.0
1,2021-04-20 08:32:04,22.0,69.0
0,2021-04-20 08:33:01,22.0,69.0
1,2021-04-20 08:33:04,22.0,69.0
0,2021-04-20 08:34:02,22.0,69.0
1,2021-04-20 08:34:04,22.0,69.0
0,2021-04-20 08:35:02,22.0,69.0
1,2021-04-20 08:35:04,22.0,69.0
0,2021-04-20 08:36:02,22.0,69.0
1,2021-04-20 08:36:04,22.0,69.0
0,2021-04-20 08:37:02,22.0,69.0
1,2021-04-20 08:37:04,22.0,69.0
0,2021-04-20 08:38:02,22.0,69.0
1,2021-04-20 08:38:04,22.0,69.0
0,2021-04-20 08:39:01,22.0,69.0
1,2021-04-20 08:39:04,22.0,69.0
0,2021-04-20 08:40:02,22.0,69.0
1,2021-04-20 08:40:04,22.0,69.0
0,2021-04-20 08:41:02,22.0,69.0
1,2021-04-20 08:41:04,22.0,69.0
0,2021-04-20 08:42:02,22.0,69.0
1,2021-04-20 08:42:04,22.0,69.0
0,2021-04-20 08:43:02,22.0,69.0
1,2021-04-20 08:43:04,22.0,69.0
0,2021-04-20 08:44:02,22.0,69.0
1,2021-04-20 08:44:04,22.0,69.0
0,2021-04-20 08:45:02,22.0,69.0
1,2021-04-20 08:45:04,22.0,69.0
0,2021-04-20 08:46:02,22.0,69.0
1,2021-04-20 08:46:04,22.0,69.0
0,2021-04-20 08:47:02,22.0,69.0
1,2021-04-20 08:47:04,22.0,69.0
0,2021-04-20 08:48:02,22.0,69.0
1,2021-04-20 08:48:04,22.0,69.0
0,2021-04-20 08:49:02,22.0,69.0
1,2021-04-20 08:49:04,22.0,69.0
0,2021-04-20 08:50:02,22.0,69.0
1,2021-04-20 08:50:04,22.0,69.0
0,2021-04-20 08:51:02,22.0,69.0
1,2021-04-20 08:51:04,22.0,69.0
0,2021-04-20 08:52:01,22.0,69.0
1,2021-04-20 08:52:04,22.0,69.0
0,2021-04-20 08:53:02,22.0,69.0
1,2021-04-20 08:53:04,22.0,69.0
0,2021-04-20 08:54:02,22.0,69.0
1,2021-04-20 08:54:04,22.0,69.0
0,2021-04-20 08:55:02,22.0,69.0
1,2021-04-20 08:55:04,22.0,69.0
0,2021-04-20 08:56:02,22.0,69.0
1,2021-04-20 08:56:04,22.0,69.0
0,2021-04-20 08:57:02,22.0,69.0
1,2021-04-20 08:57:04,22.0,69.0
0,2021-04-20 08:58:02,22.0,69.0
1,2021-04-20 08:58:04,22.0,69.0
0,2021-04-20 08:59:02,22.0,69.0
1,2021-04-20 08:59:04,22.0,69.0
0,2021-04-20 09:00:02,22.0,69.0
1,2021-04-20 09:00:04,22.0,69.0
0,2021-04-20 09:01:02,22.0,69.0
1,2021-04-20 09:01:04,22.0,69.0
0,2021-04-20 09:02:02,22.0,69.0
1,2021-04-20 09:02:04,22.0,69.0
0,2021-04-20 09:03:02,22.0,69.0
1,2021-04-20 09:03:04,22.0,69.0
0,2021-04-20 09:04:02,22.0,69.0
1,2021-04-20 09:04:04,22.0,69.0
0,2021-04-20 09:05:02,22.0,69.0
1,2021-04-20 09:05:04,22.0,69.0
0,2021-04-20 09:06:02,22.0,69.0
1,2021-04-20 09:06:04,22.0,69.0
0,2021-04-20 09:07:02,22.0,69.0
1,2021-04-20 09:07:04,22.0,69.0
0,2021-04-20 09:08:02,22.0,69.0
1,2021-04-20 09:08:04,22.0,69.0
0,2021-04-20 09:09:02,22.0,69.0
1,2021-04-20 09:09:04,22.0,69.0
0,2021-04-20 09:10:02,22.0,69.0
1,2021-04-20 09:10:04,22.0,69.0
0,2021-04-20 09:11:01,22.0,69.0
1,2021-04-20 09:11:04,22.0,69.0
0,2021-04-20 09:12:02,22.0,69.0
1,2021-04-20 09:12:04,22.0,69.0
0,2021-04-20 09:13:02,22.0,69.0
1,2021-04-20 09:13:04,22.0,69.0
0,2021-04-20 09:14:02,22.0,69.0
1,2021-04-20 09:14:04,22.0,69.0
0,2021-04-20 09:15:02,22.0,69.0
1,2021-04-20 09:15:04,22.0,69.0
0,2021-04-20 09:16:02,22.0,69.0
1,2021-04-20 09:16:04,22.0,69.0
0,2021-04-20 09:17:02,22.0,69.0
1,2021-04-20 09:17:04,22.0,69.0
0,2021-04-20 09:18:01,22.0,69.0
1,2021-04-20 09:18:04,22.0,69.0
0,2021-04-20 09:19:02,22.0,69.0
1,2021-04-20 09:19:04,22.0,69.0
0,2021-04-20 09:20:02,22.0,69.0
1,2021-04-20 09:20:04,22.0,69.0
0,2021-04-20 09:21:02,22.0,69.0
1,2021-04-20 09:21:04,22.0,69.0
0,2021-04-20 09:22:02,22.0,69.0
1,2021-04-20 09:22:04,22.0,69.0
0,2021-04-20 09:23:02,22.0,69.0
1,2021-04-20 09:23:04,22.0,69.0
0,2021-04-20 09:24:02,22.0,69.0
1,2021-04-20 09:24:04,22.0,69.0
0,2021-04-20 09:25:01,22.0,69.0
1,2021-04-20 09:25:04,22.0,69.0
0,2021-04-20 09:26:02,22.0,69.0
1,2021-04-20 09:26:04,22.0,69.0
0,2021-04-20 09:27:02,22.0,69.0
1,2021-04-20 09:27:04,22.0,69.0
0,2021-04-20 09:28:02,22.0,69.0
1,2021-04-20 09:28:04,22.0,69.0
0,2021-04-20 09:29:02,22.0,69.0
1,2021-04-20 09:29:04,22.0,69.0
0,2021-04-20 09:30:02,22.0,69.0
1,2021-04-20 09:30:04,22.0,69.0
0,2021-04-20 09:31:02,22.0,69.0
1,2021-04-20 09:31:04,22.0,69.0
0,2021-04-20 09:32:02,22.0,69.0
1,2021-04-20 09:32:04,22.0,69.0
0,2021-04-20 09:33:02,22.0,69.0
1,2021-04-20 09:33:04,22.0,69.0
0,2021-04-20 09:34:02,22.0,69.0
1,2021-04-20 09:34:04,22.0,69.0
0,2021-04-20 09:35:02,22.0,69.0
1,2021-04-20 09:35:04,22.0,69.0
0,2021-04-20 09:36:02,22.0,69.0
1,2021-04-20 09:36:04,22.0,69.0
0,2021-04-20 09:37:02,22.0,69.0
1,2021-04-20 09:37:04,22.0,69.0
0,2021-04-20 09:38:02,22.0,69.0
1,2021-04-20 09:38:04,22.0,69.0
0,2021-04-20 09:39:02,22.0,69.0
1,2021-04-20 09:39:04,22.0,69.0
0,2021-04-20 09:40:02,22.0,69.0
1,2021-04-20 09:40:04,22.0,69.0
0,2021-04-20 09:41:02,22.0,69.0
1,2021-04-20 09:41:04,22.0,69.0
0,2021-04-20 09:42:02,22.0,69.0
1,2021-04-20 09:42:04,22.0,69.0
0,2021-04-20 09:43:02,22.0,69.0
1,2021-04-20 09:43:04,22.0,69.0
0,2021-04-20 09:44:02,22.0,69.0
1,2021-04-20 09:44:04,22.0,69.0
0,2021-04-20 09:45:02,22.0,69.0
1,2021-04-20 09:45:05,22.0,69.0
0,2021-04-20 09:46:02,22.0,69.0
1,2021-04-20 09:46:04,22.0,69.0
0,2021-04-20 09:47:02,22.0,69.0
1,2021-04-20 09:47:04,22.0,69.0
0,2021-04-20 09:48:02,22.0,69.0
1,2021-04-20 09:48:04,22.0,69.0
0,2021-04-20 09:49:02,22.0,69.0
1,2021-04-20 09:49:04,22.0,69.0
0,2021-04-20 09:50:02,22.0,69.0
1,2021-04-20 09:50:04,22.0,69.0
0,2021-04-20 09:51:02,22.0,69.0
1,2021-04-20 09:51:04,22.0,69.0
0,2021-04-20 09:52:02,22.0,69.0
1,2021-04-20 09:52:05,22.0,69.0
0,2021-04-20 09:53:02,22.0,69.0
1,2021-04-20 09:53:04,22.0,69.0
0,2021-04-20 09:54:02,22.0,69.0
1,2021-04-20 09:54:04,22.0,69.0
0,2021-04-20 09:55:02,22.0,69.0
1,2021-04-20 09:55:04,22.0,69.0
0,2021-04-20 09:56:02,22.0,69.0
1,2021-04-20 09:56:04,22.0,69.0
0,2021-04-20 09:57:02,23.0,69.0
1,2021-04-20 09:57:04,23.0,69.0
0,2021-04-20 09:58:02,23.0,69.0
1,2021-04-20 09:58:04,23.0,69.0
0,2021-04-20 09:59:02,23.0,69.0
1,2021-04-20 09:59:04,23.0,69.0
0,2021-04-20 10:00:02,22.0,69.0
1,2021-04-20 10:00:04,22.0,69.0
0,2021-04-20 10:01:02,23.0,69.0
1,2021-04-20 10:01:04,23.0,69.0
0,2021-04-20 10:02:02,23.0,69.0
1,2021-04-20 10:02:04,23.0,69.0
0,2021-04-20 10:03:02,22.0,69.0
1,2021-04-20 10:03:04,22.0,69.0
0,2021-04-20 10:04:02,23.0,69.0
1,2021-04-20 10:04:04,23.0,69.0
0,2021-04-20 10:05:01,23.0,69.0
1,2021-04-20 10:05:04,23.0,69.0
0,2021-04-20 10:06:02,23.0,69.0
1,2021-04-20 10:06:04,23.0,69.0
0,2021-04-20 10:07:02,23.0,69.0
1,2021-04-20 10:07:04,23.0,69.0
0,2021-04-20 10:08:02,23.0,69.0
1,2021-04-20 10:08:04,23.0,69.0
0,2021-04-20 10:09:02,23.0,69.0
1,2021-04-20 10:09:04,23.0,69.0
0,2021-04-20 10:10:02,23.0,69.0
1,2021-04-20 10:10:04,23.0,69.0
0,2021-04-20 10:11:02,23.0,69.0
1,2021-04-20 10:11:04,23.0,69.0
0,2021-04-20 10:12:01,23.0,69.0
1,2021-04-20 10:12:04,23.0,69.0
0,2021-04-20 10:13:02,23.0,69.0
1,2021-04-20 10:13:04,23.0,69.0
0,2021-04-20 10:14:02,23.0,69.0
1,2021-04-20 10:14:04,23.0,69.0
0,2021-04-20 10:15:02,23.0,69.0
1,2021-04-20 10:15:04,23.0,69.0
0,2021-04-20 10:16:02,23.0,69.0
1,2021-04-20 10:16:04,23.0,69.0
0,2021-04-20 10:17:02,23.0,69.0
1,2021-04-20 10:17:04,23.0,69.0
0,2021-04-20 10:18:02,23.0,69.0
1,2021-04-20 10:18:04,23.0,69.0
0,2021-04-20 10:19:02,23.0,69.0
1,2021-04-20 10:19:04,23.0,69.0
0,2021-04-20 10:20:02,23.0,69.0
1,2021-04-20 10:20:04,23.0,69.0
0,2021-04-20 10:21:02,23.0,69.0
1,2021-04-20 10:21:04,23.0,69.0
0,2021-04-20 10:22:02,23.0,69.0
1,2021-04-20 10:22:04,23.0,69.0
0,2021-04-20 10:23:02,23.0,69.0
1,2021-04-20 10:23:04,23.0,69.0
0,2021-04-20 10:24:02,23.0,69.0
1,2021-04-20 10:24:04,23.0,69.0
0,2021-04-20 10:25:02,23.0,69.0
1,2021-04-20 10:25:04,23.0,69.0
0,2021-04-20 10:26:02,23.0,69.0
1,2021-04-20 10:26:04,23.0,69.0
0,2021-04-20 10:27:02,23.0,69.0
1,2021-04-20 10:27:04,23.0,69.0
0,2021-04-20 10:28:02,23.0,69.0
1,2021-04-20 10:28:04,23.0,69.0
0,2021-04-20 10:29:02,23.0,69.0
1,2021-04-20 10:29:04,23.0,69.0
0,2021-04-20 10:30:02,23.0,69.0
1,2021-04-20 10:30:04,23.0,69.0
0,2021-04-20 10:31:02,23.0,69.0
1,2021-04-20 10:31:04,23.0,69.0
0,2021-04-20 10:32:02,23.0,69.0
1,2021-04-20 10:32:04,23.0,69.0
0,2021-04-20 10:33:02,23.0,69.0
1,2021-04-20 10:33:04,23.0,69.0
0,2021-04-20 10:34:02,23.0,68.0
1,2021-04-20 10:34:04,23.0,68.0
0,2021-04-20 10:35:02,23.0,68.0
1,2021-04-20 10:35:04,23.0,68.0
0,2021-04-20 10:36:02,23.0,68.0
1,2021-04-20 10:36:04,23.0,68.0
0,2021-04-20 10:37:02,23.0,68.0
1,2021-04-20 10:37:04,23.0,68.0
0,2021-04-20 10:38:02,23.0,68.0
1,2021-04-20 10:38:04,23.0,68.0
0,2021-04-20 10:39:02,23.0,68.0
1,2021-04-20 10:39:04,23.0,68.0
0,2021-04-20 10:40:02,23.0,68.0
1,2021-04-20 10:40:04,23.0,68.0
0,2021-04-20 10:41:02,23.0,68.0
1,2021-04-20 10:41:04,23.0,68.0
0,2021-04-20 10:42:02,23.0,68.0
1,2021-04-20 10:42:04,23.0,68.0
0,2021-04-20 10:43:02,23.0,68.0
1,2021-04-20 10:43:04,23.0,68.0
0,2021-04-20 10:44:02,23.0,68.0
1,2021-04-20 10:44:04,23.0,68.0
0,2021-04-20 10:45:02,23.0,68.0
1,2021-04-20 10:45:04,23.0,68.0
0,2021-04-20 10:46:02,23.0,68.0
1,2021-04-20 10:46:04,23.0,68.0
0,2021-04-20 10:47:02,23.0,68.0
1,2021-04-20 10:47:04,23.0,68.0
0,2021-04-20 10:48:02,23.0,68.0
1,2021-04-20 10:48:04,23.0,68.0
0,2021-04-20 10:49:02,23.0,68.0
1,2021-04-20 10:49:04,23.0,68.0
0,2021-04-20 10:50:02,23.0,68.0
1,2021-04-20 10:50:04,23.0,68.0
0,2021-04-20 10:51:02,23.0,68.0
1,2021-04-20 10:51:04,23.0,68.0
0,2021-04-20 10:52:02,23.0,68.0
1,2021-04-20 10:52:04,23.0,68.0
0,2021-04-20 10:53:02,23.0,68.0
1,2021-04-20 10:53:04,23.0,68.0
0,2021-04-20 10:54:02,23.0,67.0
1,2021-04-20 10:54:04,23.0,67.0
0,2021-04-20 10:55:02,23.0,67.0
1,2021-04-20 10:55:04,23.0,67.0
0,2021-04-20 10:56:02,23.0,67.0
1,2021-04-20 10:56:04,23.0,67.0
0,2021-04-20 10:57:02,23.0,68.0
1,2021-04-20 10:57:04,23.0,68.0
0,2021-04-20 10:58:02,23.0,66.0
1,2021-04-20 10:58:04,23.0,66.0
0,2021-04-20 10:59:02,23.0,64.0
1,2021-04-20 10:59:04,23.0,64.0
0,2021-04-20 11:00:02,23.0,62.0
1,2021-04-20 11:00:04,23.0,62.0
0,2021-04-20 11:01:02,23.0,65.0
1,2021-04-20 11:01:04,23.0,65.0
0,2021-04-20 11:02:02,23.0,66.0
1,2021-04-20 11:02:04,23.0,66.0
